RepoFileName,MSTopic,MSAuthor,MSService,MSProduct,MSTechnology,DevLang,H1,TopNodes,IndexSections,MVCTutorialAuditCompliancePct,MVCQuickstartAuditCompliancePct,MVCOverviewAuditCompliancePct,MVCConceptualAuditCompliancePct,MVCHow-ToAuditCompliancePct,ARMQuickstartAuditCompliancePct
articles/data-factory/monitor-using-azure-monitor.md,conceptual,joowen,data-factory,,,,# Monitor and Alert Data Factory by using Azure Monitor,"How-to guides/Monitor and manage/Monitor with Azure Monitor","how-to-guide",,,,67,,0
articles/data-factory/monitor-ssis.md,conceptual,joowen,data-factory,,,,# Monitor SSIS operations with Azure Monitor,"How-to guides/Monitor and manage/Monitor with Azure Monitor",,,,,67,,0
articles/data-factory/monitor-schema-logs-events.md,conceptual,joowen,data-factory,,,,# Schema of logs and events,"How-to guides/Monitor and manage/Monitor with Azure Monitor",,,,,67,,0
articles/data-factory/concepts-data-flow-manage-graph.md,conceptual,makromer,data-factory,,,,# Managing the mapping data flow graph,"Concepts/Data flows/Transform data with mapping data flows",,,,,67,,0
articles/data-factory/monitor-metrics-alerts.md,conceptual,joowen,data-factory,,,,# Data Factory metrics and alerts,"How-to guides/Monitor and manage/Monitor with Azure Monitor",,,,,67,,0
articles/data-factory/monitor-logs-rest.md,conceptual,joowen,data-factory,,,,# Set up diagnostic logs via the Azure Monitor REST API,"How-to guides/Monitor and manage/Monitor with Azure Monitor",,,,,67,,0
articles/data-factory/monitor-integration-runtime.md,conceptual,joowen,data-factory,,,,# Monitor an integration runtime in Azure Data Factory,"How-to guides/Monitor and manage,How-to guides/Monitor and manage",,,,,67,,0
articles/data-factory/monitor-install-analytics.md,conceptual,joowen,data-factory,,,,# Install Azure Data Factory Analytics solution from Azure Marketplace,"How-to guides/Monitor and manage/Monitor with Azure Monitor",,,,,67,,0
articles/data-factory/monitor-configure-diagnostics.md,conceptual,joowen,data-factory,,,,# Configure diagnostic settings and a workspace,"How-to guides/Monitor and manage/Monitor with Azure Monitor",,,,,67,,0
articles/data-factory/connector-azure-sql-database.md,conceptual,jianleishen,data-factory,,,,# Copy and transform data in Azure SQL Database by using Azure Data Factory or Azure Synapse Analytics,"How-to guides/Connectors",,,,,67,,0
articles/data-factory/managed-virtual-network-private-endpoint.md,conceptual,lle,data-factory,,,,# Azure Data Factory Managed Virtual Network,"How-to guides/Security",,,,,67,,0
articles/data-factory/manage-azure-ssis-integration-runtime.md,conceptual,sawinark,data-factory,,,,# Reconfigure the Azure-SSIS integration runtime,"How-to guides/Monitor and manage",,,,,33,,0
articles/data-factory/load-sap-bw-data.md,conceptual,jingwang,data-factory,,,,# Copy data from SAP Business Warehouse with Azure Data Factory or Synapse Analytics,"Tutorials/Copy and ingest data,How-to guides/Connectors/SAP Business Warehouse Open Hub","tutorial",,,,100,,0
articles/data-factory/load-office-365-data.md,conceptual,jianleishen,data-factory,,,,# Load data from Office 365 by using Azure Data Factory,"Tutorials/Copy and ingest data",,,,,67,,0
articles/data-factory/load-azure-sql-data-warehouse.md,conceptual,jianleishen,data-factory,,,,# Load data into Azure Synapse Analytics using Azure Data Factory or a Synapse pipeline,"Tutorials/Copy and ingest data","tutorial",,,,100,,0
articles/data-factory/connect-data-factory-to-azure-purview.md,conceptual,jingwang,data-factory,,,,# Connect Data Factory to Azure Purview (Preview),"How-to guides/Data Catalog and Governance",,,,,67,,0
articles/data-factory/load-azure-data-lake-storage-gen2.md,conceptual,jianleishen,data-factory,,,,# Load data into Azure Data Lake Storage Gen2 with Azure Data Factory,"Tutorials/Copy and ingest data/From Amazon Web Services S3 to Azure Data Lake Storage","tutorial",,,,100,,0
articles/data-factory/load-azure-data-lake-storage-gen2-from-gen1.md,conceptual,jianleishen,data-factory,,,,# Copy data from Azure Data Lake Storage Gen1 to Gen2 with Azure Data Factory,"Tutorials/Copy and ingest data",,,,,100,,0
articles/data-factory/lab-data-flow-data-share.md,tutorial,weetok,data-factory,,,,# Data integration using Azure Data Factory and Azure Data Share,"Tutorials/End-to-end labs",,81,,,,,0
articles/data-factory/join-azure-ssis-integration-runtime-virtual-network.md,conceptual,sawinark,data-factory,,,,# Join Azure-SSIS integration runtime to a virtual network,"How-to guides/Run SSIS packages in Azure/Join Azure-SSIS IR to a virtual network","how-to-guide",,,,33,,0
articles/data-factory/join-azure-ssis-integration-runtime-virtual-network-ui.md,conceptual,sawinark,data-factory,,,,# Join Azure-SSIS integration runtime to a virtual network via Azure portal,"How-to guides/Run SSIS packages in Azure/Join Azure-SSIS IR to a virtual network",,,,,33,,0
articles/data-factory/concepts-integration-runtime-performance.md,conceptual,makromer,data-factory,,,,# Optimizing performance of the Azure Integration Runtime,"Concepts/Data flows/Transform data with mapping data flows",,,,,67,,0
articles/data-factory/iterative-development-debugging.md,conceptual,makromer,data-factory,,,,# Iterative development and debugging with Azure Data Factory and Synapse Analytics pipelines,"How-to guides/Author",,,,,67,,0
articles/data-factory/introduction.md,overview,weetok,data-factory,,,,# What is Azure Data Factory?,"Switch to current version documentation,Overview","overview",,,75,,,0
articles/data-factory/how-to-use-trigger-parameterization.md,conceptual,chez,data-factory,,,,# Reference trigger metadata in pipeline runs,"How-to guides/Create triggers",,,,,67,,0
articles/data-factory/how-to-use-sql-managed-instance-with-ir.md,conceptual,sawinark,data-factory,,,,# Use Azure SQL Managed Instance with SQL Server Integration Services (SSIS) in Azure Data Factory,"How-to guides/Run SSIS packages in Azure",,,,,67,,0
articles/data-factory/how-to-use-azure-key-vault-secrets-pipeline-activities.md,conceptual,abnarain,data-factory,,,,# Use Azure Key Vault secrets in pipeline activities,"How-to guides/Security",,,,,100,,0
articles/data-factory/connector-amazon-rds-for-oracle.md,conceptual,jianleishen,data-factory,,,,# Copy data from Amazon RDS for Oracle by using Azure Data Factory or Azure Synapse Analytics,"How-to guides/Connectors",,,,,100,,0
articles/data-factory/how-to-send-notifications-to-teams.md,how-to,abnarain,data-factory,,,,# Send notifications to a Microsoft Teams channel from an Azure Data Factory or Synapse Analytics pipeline,"How-to guides/Monitor and manage,How-to guides/Scenarios",,,,,,,0
articles/data-factory/how-to-send-email.md,tutorial,susabat,data-factory,,,,# Send an email with an Azure Data Factory or Azure Synapse pipeline,"How-to guides/Monitor and manage,How-to guides/Scenarios",,64,,,,,0
articles/data-factory/how-to-schedule-azure-ssis-integration-runtime.md,conceptual,sawinark,data-factory,,,powershell,# How to start and stop Azure-SSIS Integration Runtime on a schedule,"How-to guides/Run SSIS packages in Azure",,,,,67,,0
articles/data-factory/how-to-run-self-hosted-integration-runtime-in-windows-container.md,conceptual,lle,data-factory,,,,# How to run Self-Hosted Integration Runtime in Windows container,"How-to guides/Create integration runtime/Self-hosted integration runtime",,,,,0,,0
articles/data-factory/how-to-migrate-ssis-job-ssms.md,conceptual,chugu,data-factory,,,,# Migrate SQL Server Agent jobs to ADF with SSMS,"How-to guides/Run SSIS packages in Azure",,,,,100,,0
articles/data-factory/connector-azure-databricks-delta-lake.md,conceptual,susabat,data-factory,,,,# Copy data to and from Azure Databricks Delta Lake using Azure Data Factory or Azure Synapse Analytics,"How-to guides/Connectors",,,,,100,,0
articles/data-factory/how-to-invoke-ssis-package-ssis-activity.md,conceptual,sawinark,data-factory,,,powershell,# Run an SSIS package with the Execute SSIS Package activity in the Azure Data Factory Studio portal,"How-to guides/Run SSIS packages in Azure/Run SSIS packages with Execute SSIS Package activity","how-to-guide",,,,100,,0
articles/data-factory/how-to-invoke-ssis-package-ssis-activity-powershell.md,conceptual,sawinark,data-factory,,,powershell,# Run an SSIS package with the Execute SSIS Package activity in Azure Data Factory with PowerShell,"How-to guides/Run SSIS packages in Azure/Run SSIS packages with Execute SSIS Package activity",,,,,100,,0
articles/data-factory/how-to-invoke-ssis-package-ssdt.md,conceptual,sawinark,data-factory,,,,# Execute SSIS packages in Azure from SSDT,"How-to guides/Run SSIS packages in Azure",,,,,100,,0
articles/data-factory/how-to-invoke-ssis-package-managed-instance-agent.md,conceptual,lle,data-factory,,,,# Run SSIS packages by using Azure SQL Managed Instance Agent,"How-to guides/Run SSIS packages in Azure",,,,,100,,0
articles/data-factory/how-to-invoke-ssis-package-azure-enabled-dtexec.md,conceptual,sawinark,data-factory,,,,# Run SQL Server Integration Services packages with the Azure-enabled dtexec utility,"How-to guides/Run SSIS packages in Azure",,,,,100,,0
articles/data-factory/connector-azure-sql-managed-instance.md,conceptual,jianleishen,data-factory,,,,# Copy and transform data in Azure SQL Managed Instance using Azure Data Factory or Synapse Analytics,"How-to guides/Connectors",,,,,100,,0
articles/data-factory/how-to-expression-language-functions.md,conceptual,susabat,data-factory,,,,# How to use parameters, expressions and functions in Azure Data Factory,"How-to guides/Parameterize",,,,,67,,0
articles/data-factory/how-to-discover-explore-purview-data.md,conceptual,jingwang,data-factory,,,,# Discover and explore data in ADF using Purview,"How-to guides/Data Catalog and Governance",,,,,0,,0
articles/data-factory/how-to-develop-azure-ssis-ir-licensed-components.md,conceptual,sawinark,data-factory,,,,# Install paid or licensed custom components for the Azure-SSIS integration runtime,"How-to guides/Run SSIS packages in Azure",,,,,67,,0
articles/data-factory/how-to-data-flow-error-rows.md,conceptual,makromer,data-factory,,,,# Handle SQL truncation error rows in Data Factory mapping data flows,"How-to guides/Scenarios/Transformation using mapping data flow",,,,,67,,0
articles/data-factory/how-to-data-flow-dedupe-nulls-snippets.md,conceptual,makromer,data-factory,,,,# Dedupe rows and find nulls by using data flow snippets,"How-to guides/Scenarios/Transformation using mapping data flow",,,,,67,,0
articles/data-factory/configure-bcdr-azure-ssis-integration-runtime.md,conceptual,sawinark,data-factory,,,powershell,# Configure Azure-SSIS integration runtime for business continuity and disaster recovery (BCDR) ,"How-to guides/Run SSIS packages in Azure",,,,,33,,0
articles/data-factory/how-to-create-schedule-trigger.md,conceptual,chez,data-factory,,,,# Create a trigger that runs a pipeline on a schedule,"How-to guides/Create triggers",,,,,67,,0
articles/data-factory/how-to-create-event-trigger.md,conceptual,chez,data-factory,,,,# Create a trigger that runs a pipeline in response to a storage event,"How-to guides/Create triggers",,,,,67,,0
articles/data-factory/how-to-create-custom-event-trigger.md,conceptual,chez,data-factory,,,,# Create a custom event trigger to run a pipeline in Azure Data Factory,"How-to guides/Create triggers",,,,,67,,0
articles/data-factory/how-to-configure-azure-ssis-ir-enterprise-edition.md,conceptual,sawinark,data-factory,,,,# Provision Enterprise Edition for the Azure-SSIS Integration Runtime,"How-to guides/Run SSIS packages in Azure",,,,,67,,0
articles/data-factory/how-to-configure-azure-ssis-ir-custom-setup.md,conceptual,sawinark,data-factory,,,,# Customize the setup for an Azure-SSIS Integration Runtime,"How-to guides/Run SSIS packages in Azure",,,,,100,,0
articles/data-factory/built-in-preinstalled-components-ssis-integration-runtime.md,conceptual,sawinark,data-factory,,,,# Built-in and preinstalled components on Azure-SSIS Integration Runtime,"How-to guides/Run SSIS packages in Azure",,,,,67,,0
articles/data-factory/how-to-access-secured-purview-account.md,conceptual,jingwang,data-factory,,,,# Access a secured Azure Purview account from Azure Data Factory,"How-to guides/Data Catalog and Governance",,,,,0,,0
articles/data-factory/format-xml.md,conceptual,jianleishen,data-factory,,,,# XML format in Azure Data Factory and Synapse Analytics pipelines,"How-to guides/Connectors",,,,,33,,0
articles/data-factory/format-parquet.md,conceptual,jianleishen,data-factory,,,,# Parquet format in Azure Data Factory and Azure Synapse Analytics,"How-to guides/Connectors",,,,,33,,0
articles/data-factory/format-orc.md,conceptual,jianleishen,data-factory,,,,# ORC format in Azure Data Factory and Synapse Analytics,"How-to guides/Connectors",,,,,67,,0
articles/data-factory/format-json.md,conceptual,jianleishen,data-factory,,,,# JSON format in Azure Data Factory and Azure Synapse Analytics,"How-to guides/Connectors",,,,,33,,0
articles/data-factory/connector-azure-database-for-postgresql.md,conceptual,jianleishen,data-factory,,,,# Copy and transform data in Azure Database for PostgreSQL using Azure Data Factory or Synapse Analytics,"How-to guides/Connectors",,,,,67,,0
articles/data-factory/format-delta.md,conceptual,makromer,data-factory,,,,# Delta format in Azure Data Factory,"How-to guides/Connectors",,,,,67,,0
articles/data-factory/format-delimited-text.md,conceptual,jianleishen,data-factory,,,,# Delimited text format in Azure Data Factory and Azure Synapse Analytics,"How-to guides/Connectors",,,,,33,,0
articles/data-factory/format-common-data-model.md,conceptual,makromer,data-factory,,,,# Common Data Model format in Azure Data Factory and Synapse Analytics,"How-to guides/Connectors",,,,,67,,0
articles/data-factory/format-binary.md,conceptual,jianleishen,data-factory,,,,# Binary format in Azure Data Factory and Synapse Analytics,"How-to guides/Connectors",,,,,67,,0
articles/data-factory/format-avro.md,conceptual,jianleishen,data-factory,,,,# Avro format in Azure Data Factory and Synapse Analytics,"How-to guides/Connectors",,,,,67,,0
articles/data-factory/connector-azure-table-storage.md,conceptual,jianleishen,data-factory,,,,# Copy data to and from Azure Table storage using Azure Data Factory or Synapse Analytics,"How-to guides/Connectors",,,,,67,,0
articles/data-factory/enable-customer-managed-key.md,quickstart,weetok,data-factory,,,,# Encrypt Azure Data Factory with customer-managed keys,"How-to guides/Security",,,77,,,,0
articles/data-factory/enable-aad-authentication-azure-ssis-ir.md,conceptual,sawinark,data-factory,,,powershell,# Enable Azure Active Directory authentication for Azure-SSIS integration runtime,"How-to guides/Run SSIS packages in Azure",,,,,0,,0
articles/data-factory/deploy-linked-arm-templates-with-vsts.md,how-to,jburchel,data-factory,,,,# Deploy linked ARM templates with VSTS,"How-to guides/Author",,,,,,,0
articles/data-factory/delete-activity.md,conceptual,yexu,data-factory,,,,# Delete Activity in Azure Data Factory and Azure Synapse Analytics,"How-to guides/Move data",,,,,67,,0
articles/data-factory/data-movement-security-considerations.md,conceptual,susabat,data-factory,,,,# Security considerations for data movement in Azure Data Factory,"How-to guides/Security",,,,,67,,0
articles/data-factory/concepts-data-flow-debug-mode.md,conceptual,makromer,data-factory,,,,# Mapping data flow Debug Mode,"Concepts/Data flows/Transform data with mapping data flows","tutorial",,,,67,,0
articles/data-factory/data-migration-guidance-overview.md,conceptual,yexu,data-factory,,,,# Use Azure Data Factory to migrate data from your data lake or data warehouse to Azure,"How-to guides/Scenarios/Data migration for data lake & EDW","overview",,,,67,,0
articles/data-factory/data-migration-guidance-netezza-azure-sqldw.md,conceptual,yexu,data-factory,,,,# Use Azure Data Factory to migrate data from an on-premises Netezza server to Azure ,"How-to guides/Scenarios/Data migration for data lake & EDW",,,,,67,,0
articles/data-factory/data-migration-guidance-hdfs-azure-storage.md,conceptual,yexu,data-factory,,,,# Use Azure Data Factory to migrate data from an on-premises Hadoop cluster to Azure Storage ,"How-to guides/Scenarios/Data migration for data lake & EDW",,,,,67,,0
articles/data-factory/data-flow-window.md,conceptual,makromer,data-factory,,,,# Window transformation in mapping data flow,"How-to guides/Data flow transformations",,,,,67,,0
articles/data-factory/data-flow-unpivot.md,conceptual,makromer,data-factory,,,,# Unpivot transformation in mapping data flow,"How-to guides/Data flow transformations",,,,,67,,0
articles/data-factory/connector-amazon-simple-storage-service.md,conceptual,jianleishen,data-factory,,,,# Copy and transform data in Amazon Simple Storage Service using Azure Data Factory or Azure Synapse Analytics,"How-to guides/Connectors",,,,,67,,0
articles/data-factory/data-flow-understand-reservation-charges.md,conceptual,makromer,data-factory,,,,# How a reservation discount is applied to Azure Data Factory data flows,"How-to guides/Understanding pricing",,,,,67,,0
articles/data-factory/data-flow-tutorials.md,tutorial,makromer,data-factory,,,,# Mapping data flow video tutorials,"Tutorials/Transform data/Transform data with mapping data flows",,69,,,,,0
articles/data-factory/data-flow-troubleshoot-guide.md,troubleshooting,makromer,data-factory,,,,# Troubleshoot mapping data flows in Azure Data Factory,"How-to guides/Troubleshooting guides/Data Flows",,22,33,33,33,33,0
articles/data-factory/data-flow-troubleshoot-errors.md,troubleshooting,makromer,data-factory,,,,# Common error codes and messages ,"How-to guides/Troubleshooting guides/Data Flows",,22,33,33,33,33,0
articles/data-factory/data-flow-troubleshoot-connector-format.md,troubleshooting,jingwang,data-factory,,,,# Troubleshoot connector and format issues in mapping data flows in Azure Data Factory,"How-to guides/Troubleshooting guides/Data Flows",,22,33,33,33,33,0
articles/data-factory/connector-drill.md,conceptual,jianleishen,data-factory,,,,# Copy data from Drill using Azure Data Factory or Synapse Analytics,"How-to guides/Connectors",,,,,100,,0
articles/data-factory/data-flow-surrogate-key.md,conceptual,makromer,data-factory,,,,# Surrogate key transformation in mapping data flow ,"How-to guides/Data flow transformations",,,,,67,,0
articles/data-factory/data-flow-stringify.md,conceptual,makromer,data-factory,,,,# Stringify transformation in mapping data flow,"How-to guides/Data flow transformations",,,,,67,,0
articles/data-factory/data-flow-source.md,conceptual,makromer,data-factory,,,,# Source transformation in mapping data flow,"How-to guides/Data flow transformations",,,,,67,,0
articles/data-factory/data-flow-sort.md,conceptual,makromer,data-factory,,,,# Sort transformation in mapping data flow,"How-to guides/Data flow transformations",,,,,67,,0
articles/data-factory/data-flow-sink.md,conceptual,makromer,data-factory,,,,# Sink transformation in mapping data flow,"How-to guides/Data flow transformations",,,,,67,,0
articles/data-factory/concepts-roles-permissions.md,conceptual,abnarain,data-factory,,,,# Roles and permissions for Azure Data Factory,"Concepts",,,,,67,,0
articles/data-factory/data-flow-reserved-capacity-overview.md,conceptual,makromer,data-factory,,,,# Save costs for resources with reserved capacity - Azure Data Factory data flows,"How-to guides/Understanding pricing",,,,,67,,0
articles/data-factory/data-flow-rank.md,conceptual,makromer,data-factory,,,,# Rank transformation in mapping data flow ,"How-to guides/Data flow transformations",,,,,67,,0
articles/data-factory/data-flow-pivot.md,conceptual,makromer,data-factory,,,,# Pivot transformation in mapping data flow,"How-to guides/Data flow transformations",,,,,67,,0
articles/data-factory/data-flow-parse.md,conceptual,makromer,data-factory,,,,# Parse transformation in mapping data flow,"How-to guides/Data flow transformations",,,,,67,,0
articles/data-factory/data-flow-new-branch.md,conceptual,makromer,data-factory,,,,# Creating a new branch in mapping data flow,"How-to guides/Data flow transformations",,,,,67,,0
articles/data-factory/connector-dynamics-ax.md,conceptual,jianleishen,data-factory,,,,# Copy data from Dynamics AX using Azure Data Factory or Synapse Analytics,"How-to guides/Connectors",,,,,100,,0
articles/data-factory/data-flow-join.md,conceptual,makromer,data-factory,,,,# Join transformation in mapping data flow,"How-to guides/Data flow transformations",,,,,67,,0
articles/data-factory/data-flow-flowlet.md,conceptual,joowen,data-factory,,,,# Flowlet transformation in mapping data flow,"How-to guides/Data flow transformations",,,,,0,,0
articles/data-factory/data-flow-flatten.md,conceptual,makromer,data-factory,,,,# Flatten transformation in mapping data flow,"How-to guides/Data flow transformations",,,,,67,,0
articles/data-factory/data-flow-filter.md,conceptual,makromer,data-factory,,,,# Filter transformation in mapping data flow,"How-to guides/Data flow transformations",,,,,67,,0
articles/data-factory/data-flow-external-call.md,conceptual,makromer,data-factory,,,,# External call transformation in mapping data flow,"How-to guides/Data flow transformations",,,,,67,,0
articles/data-factory/connector-azure-database-for-mysql.md,conceptual,jianleishen,data-factory,,,,# Copy and transform data in Azure Database for MySQL using Azure Data Factory or Synapse Analytics,"How-to guides/Connectors",,,,,67,,0
articles/data-factory/data-flow-exists.md,conceptual,makromer,data-factory,,,,# Exists transformation in mapping data flow,"How-to guides/Data flow transformations",,,,,67,,0
articles/data-factory/data-flow-derived-column.md,conceptual,makromer,data-factory,,,,# Derived column transformation in mapping data flow,"How-to guides/Data flow transformations",,,,,67,,0
articles/data-factory/data-flow-create.md,conceptual,makromer,data-factory,,,,# Create Azure Data Factory data flows,"Quickstarts","tutorial",,,,67,,0
articles/data-factory/data-flow-conditional-split.md,conceptual,makromer,data-factory,,,,# Conditional split transformation in mapping data flow,"How-to guides/Data flow transformations",,,,,67,,0
articles/data-factory/data-flow-alter-row.md,conceptual,makromer,data-factory,,,,# Alter row transformation in mapping data flow,"How-to guides/Data flow transformations",,,,,67,,0
articles/data-factory/concepts-data-flow-performance-transformations.md,conceptual,makromer,data-factory,,,,# Optimizing transformations,"Concepts/Data flows/Transform data with mapping data flows/Data flow performance",,,,,33,,0
articles/data-factory/data-factory-ux-troubleshoot-guide.md,troubleshooting,jasonh,data-factory,,,,# Troubleshoot Azure Data Factory Studio Issues,"How-to guides/Troubleshooting guides",,22,33,33,33,33,0
articles/data-factory/data-factory-tutorials.md,tutorial,makromer,data-factory,,,,# Azure Data Factory tutorials,"Tutorials",,71,,,,,0
articles/data-factory/data-factory-troubleshoot-guide.md,troubleshooting,abnarain,data-factory,,,,# Troubleshoot Azure Data Factory and Synapse pipelines,"How-to guides/Troubleshooting guides",,22,33,33,33,33,0
articles/data-factory/data-factory-service-identity.md,conceptual,abnarain,data-factory,,,,# Managed identity for Azure Data Factory and Azure Synapse ,"How-to guides/Security",,,,,33,,0
articles/data-factory/data-factory-private-link.md,conceptual,lle,data-factory,,,,# Azure Private Link for Azure Data Factory,"How-to guides/Security",,,,,67,,0
articles/data-factory/concepts-data-flow-performance.md,conceptual,makromer,data-factory,,,,# Mapping data flows performance and tuning guide,"Concepts/Data flows/Transform data with mapping data flows/Data flow performance","tutorial",,,,33,,0
articles/data-factory/credentials.md,conceptual,abnarain,data-factory,,,,# Credentials in Azure Data Factory and Azure Synapse,"How-to guides/Security",,,,,67,,0
articles/data-factory/create-shared-self-hosted-integration-runtime-powershell.md,conceptual,lle,data-factory,,,,# Create a shared self-hosted integration runtime in Azure Data Factory,"How-to guides/Create integration runtime/Self-hosted integration runtime",,,,,0,,0
articles/data-factory/create-self-hosted-integration-runtime.md,conceptual,lle,data-factory,,,,# Create and configure a self-hosted integration runtime,"How-to guides/Create integration runtime/Self-hosted integration runtime","how-to-guide",,,,100,,0
articles/data-factory/create-azure-ssis-integration-runtime.md,conceptual,sawinark,data-factory,,,,# Create an Azure-SSIS integration runtime in Azure Data Factory,"How-to guides/Create integration runtime/Azure-SSIS integration runtime","how-to-guide",,,,67,,0
articles/data-factory/create-azure-ssis-integration-runtime-resource-manager-template.md,conceptual,sawinark,data-factory,,,,# Use an Azure Resource Manager template to create an integration runtime,"How-to guides/Create integration runtime/Azure-SSIS integration runtime",,,,,33,,0
articles/data-factory/concepts-data-flow-schema-drift.md,conceptual,makromer,data-factory,,,,# Schema drift in mapping data flow,"Concepts/Data flows/Transform data with mapping data flows",,,,,67,,0
articles/data-factory/create-azure-ssis-integration-runtime-portal.md,conceptual,sawinark,data-factory,,,,# Create an Azure-SSIS integration runtime via Azure portal ,"How-to guides/Create integration runtime/Azure-SSIS integration runtime",,,,,33,,0
articles/data-factory/create-azure-ssis-integration-runtime-deploy-packages.md,conceptual,sawinark,data-factory,,,,# Deploy SSIS packages,"How-to guides/Create integration runtime/Azure-SSIS integration runtime",,,,,33,,0
articles/data-factory/create-azure-integration-runtime.md,conceptual,lle,data-factory,,,,# How to create and configure Azure Integration Runtime,"How-to guides/Create integration runtime",,,,,67,,0
articles/data-factory/copy-data-tool.md,conceptual,yexu,data-factory,,,,# Copy Data tool in Azure Data Factory and Synapse Analytics,"How-to guides/Move data",,,,,67,,0
articles/data-factory/copy-data-tool-metadata-driven.md,conceptual,yexu,data-factory,,,,# Build large-scale data copy pipelines with metadata-driven approach in copy data tool (Preview),"How-to guides/Move data",,,,,67,,0
articles/data-factory/connector-azure-file-storage.md,conceptual,jianleishen,data-factory,,,,# Copy data from or to Azure Files by using Azure Data Factory,"How-to guides/Connectors",,,,,67,,0
articles/data-factory/copy-activity-schema-and-type-mapping.md,conceptual,jianleishen,data-factory,,,,# Schema and data type mapping in copy activity,"How-to guides/Move data",,,,,67,,0
articles/data-factory/copy-activity-preserve-metadata.md,conceptual,jianleishen,data-factory,,,,#  Preserve metadata and ACLs using copy activity in Azure Data Factory or Synapse Analytics,"How-to guides/Move data",,,,,67,,0
articles/data-factory/copy-activity-performance.md,conceptual,jianleishen,data-factory,,,,# Copy activity performance and scalability guide,"How-to guides/Move data/Copy activity performance","concept",,,,33,,0
articles/data-factory/copy-activity-performance-troubleshooting.md,conceptual,jianleishen,data-factory,,,,# Troubleshoot copy activity performance,"How-to guides/Move data/Copy activity performance",,,,,33,,0
articles/data-factory/copy-activity-performance-features.md,conceptual,jianleishen,data-factory,,,,# Copy activity performance optimization features,"How-to guides/Move data/Copy activity performance",,,,,33,,0
articles/data-factory/compare-versions.md,overview,makromer,data-factory,,,,# Compare Azure Data Factory with Data Factory version 1,"Overview",,,,50,,,0
articles/data-factory/copy-activity-monitoring.md,conceptual,jianleishen,data-factory,,,,# Monitor copy activity,"How-to guides/Move data",,,,,67,,0
articles/data-factory/copy-activity-log.md,conceptual,yexu,data-factory,,,,#  Session log in copy activity,"How-to guides/Move data",,,,,67,,0
articles/data-factory/copy-activity-fault-tolerance.md,conceptual,yexu,data-factory,,,,#  Fault tolerance of copy activity in Azure Data Factory and Synapse Analytics pipelines,"How-to guides/Move data",,,,,67,,0
articles/data-factory/copy-activity-data-consistency.md,conceptual,yexu,data-factory,,,,#  Data consistency verification in copy activity,"How-to guides/Move data",,,,,67,,0
articles/data-factory/control-flow-webhook-activity.md,conceptual,abnarain,data-factory,,,,# Webhook activity in Azure Data Factory,"How-to guides/Control flow",,,,,33,,0
articles/data-factory/connector-amazon-s3-compatible-storage.md,conceptual,jianleishen,data-factory,,,,# Copy data from Amazon S3 Compatible Storage by using Azure Data Factory or Synapse Analytics,"How-to guides/Connectors",,,,,67,,0
articles/data-factory/control-flow-wait-activity.md,conceptual,chez,data-factory,,,,# Execute Wait activity in Azure Data Factory and Synapse Analytics,"How-to guides/Control flow",,,,,33,,0
articles/data-factory/control-flow-validation-activity.md,conceptual,chez,data-factory,,,,# Validation activity in Azure Data Factory and Synapse Analytics pipelines,"How-to guides/Control flow",,,,,33,,0
articles/data-factory/control-flow-until-activity.md,conceptual,chez,data-factory,,,,# Until activity in Azure Data Factory and Synapse Analytics,"How-to guides/Control flow",,,,,33,,0
articles/data-factory/control-flow-system-variables.md,conceptual,chez,data-factory,,,,# System variables supported by Azure Data Factory and Azure Synapse Analytics,"How-to guides/Parameterize",,,,,67,,0
articles/data-factory/control-flow-switch-activity.md,conceptual,chez,data-factory,,,,# Switch activity in Azure Data Factory,"How-to guides/Control flow",,,,,33,,0
articles/data-factory/concepts-data-flow-performance-pipelines.md,conceptual,makromer,data-factory,,,,# Using data flows in pipelines ,"Concepts/Data flows/Transform data with mapping data flows/Data flow performance",,,,,33,,0
articles/data-factory/control-flow-power-query-activity.md,conceptual,makromer,data-factory,,,,# Power Query activity in Azure Data Factory,"How-to guides/Transform data",,,,,67,,0
articles/data-factory/control-flow-lookup-activity.md,conceptual,jianleishen,data-factory,,,,# Lookup activity in Azure Data Factory and Azure Synapse Analytics,"How-to guides/Control flow",,,,,33,,0
articles/data-factory/control-flow-if-condition-activity.md,conceptual,chez,data-factory,,,,# If Condition activity in Azure Data Factory and Synapse Analytics pipelines,"How-to guides/Control flow",,,,,33,,0
articles/data-factory/control-flow-get-metadata-activity.md,conceptual,jianleishen,data-factory,,,,# Get Metadata activity in Azure Data Factory or Azure Synapse Analytics,"How-to guides/Control flow",,,,,33,,0
articles/data-factory/control-flow-for-each-activity.md,conceptual,chez,data-factory,,,,# ForEach activity in Azure Data Factory and Azure Synapse Analytics,"How-to guides/Control flow",,,,,33,,0
articles/data-factory/azure-ssis-integration-runtime-standard-virtual-network-injection.md,conceptual,sawinark,data-factory,,,,# Standard virtual network injection method,"How-to guides/Run SSIS packages in Azure/Join Azure-SSIS IR to a virtual network",,,,,33,,0
articles/data-factory/control-flow-fail-activity.md,conceptual,chez,data-factory,,,,# Execute a Fail activity in Azure Data Factory and Synapse Analytics,"How-to guides/Control flow",,,,,33,,0
